amount,device_type,merchant_category,hour,txn_velocity_1h,Class
4010.6231345182614,desktop,food,1,8,0
1703.8564607886021,tablet,retail,9,2,0
4075.977317595096,desktop,travel,11,6,0
409.77308345952895,mobile,retail,7,9,0
4475.135113742032,desktop,travel,10,1,0
2742.485957007144,mobile,gaming,9,6,0
4088.3158721128434,desktop,gaming,12,8,0
2267.068239746318,tablet,gaming,16,2,0
3221.4526990306595,tablet,travel,6,5,0
4636.7492780712055,desktop,retail,23,11,1
3660.631713559106,tablet,retail,2,5,0
417.33361033264197,tablet,food,19,3,0
311.1568991129134,tablet,travel,12,4,0
1243.0451377106308,mobile,food,18,7,0
806.1279537648098,tablet,gaming,6,4,0
4360.199997295086,mobile,retail,8,9,0
1103.877796916641,desktop,travel,18,2,0
4879.567626537465,tablet,food,12,5,0
1691.110000937823,tablet,food,21,8,0
2918.7683992866096,tablet,food,7,10,1
3950.595550640971,desktop,retail,21,8,0
5296.951799749371,mobile,retail,17,13,1
2495.9966251011633,mobile,retail,22,9,0
2781.2641191787798,tablet,travel,1,6,0
3598.8168735785966,desktop,retail,17,4,0
3149.9891592431804,desktop,travel,17,8,1
4981.706241123142,desktop,food,10,5,0
4874.217879112448,desktop,food,0,6,0
3255.125174871215,desktop,gaming,13,3,0
1005.7168301364342,mobile,retail,15,2,0
3404.3389297321437,mobile,food,10,7,0
370.2700608060875,mobile,retail,0,5,0
162.95598600697227,tablet,travel,6,9,0
1295.8376136709562,desktop,food,15,3,0
2318.4885541291883,tablet,retail,13,8,0
4342.679801987819,desktop,food,14,6,0
3638.573658133877,mobile,food,13,4,0
3716.1055407879053,tablet,retail,20,9,0
2133.211738895896,mobile,food,10,5,0
1736.215612809345,desktop,food,15,6,0
1861.4834272931676,desktop,food,18,9,0
4938.371323042928,desktop,food,16,7,0
210.14486514828758,mobile,travel,5,5,0
4336.487165651019,desktop,food,10,2,0
2897.590288776243,mobile,gaming,16,4,0
2198.6909417560564,tablet,food,8,2,0
3629.0357254715314,desktop,retail,17,3,0
2438.478017709267,desktop,gaming,16,3,0
6368.381958027486,desktop,travel,11,9,1
4504.50230141618,tablet,gaming,22,6,0
2114.3874250985427,desktop,gaming,21,3,0
1391.3707082029073,mobile,gaming,21,1,0
2965.8281396808775,mobile,retail,4,1,0
4562.693094627288,desktop,retail,10,9,0
1061.2043231382763,desktop,retail,3,9,0
3118.603251981779,tablet,travel,3,5,0
3161.4854982616775,tablet,retail,2,9,0
3668.233981852252,tablet,retail,23,7,0
666.5227487850265,desktop,gaming,22,9,0
3581.966573763622,tablet,retail,16,7,0
4546.072278121548,tablet,food,6,9,0
906.6187132625074,mobile,retail,3,2,0
3195.3411913701493,tablet,travel,22,13,1
4857.261519267781,mobile,travel,12,7,0
913.074994020354,mobile,food,11,6,0
4273.3816159142,tablet,travel,0,5,0
2466.4665036756937,mobile,travel,20,4,0
1243.6830612718534,desktop,gaming,18,7,0
4355.042007349832,desktop,food,20,3,0
2232.0732224633007,tablet,gaming,19,8,0
2578.938596109154,desktop,gaming,17,2,0
1802.5745133048308,mobile,retail,10,1,0
2968.8247486602877,desktop,food,19,2,0
825.9841241992636,tablet,retail,2,9,0
1961.496867892286,tablet,retail,16,5,0
4847.367488453085,mobile,gaming,11,8,0
1298.0858291786265,tablet,travel,9,3,0
3287.115956061048,desktop,food,7,7,0
3632.6984204812275,tablet,travel,14,7,1
3869.6308971761373,mobile,gaming,4,8,0
663.0595669845657,tablet,gaming,3,7,0
4849.4070149419385,desktop,gaming,20,5,0
2274.40981150436,mobile,gaming,19,4,0
1187.891812098855,desktop,gaming,18,1,0
376.7487691767632,mobile,gaming,20,5,0
857.0919463868283,tablet,travel,3,9,0
2603.672003294528,mobile,retail,14,4,0
1691.6458503921187,mobile,travel,16,9,0
4146.127995754221,tablet,food,11,2,0
2160.1287430724115,desktop,travel,2,4,0
1251.0842202122733,tablet,gaming,9,9,0
3089.55348315411,mobile,travel,14,4,0
3536.8183122583746,tablet,retail,9,5,0
843.5391204257398,mobile,food,23,8,0
846.4198892787051,tablet,travel,22,1,0
192.99042039837943,tablet,retail,17,1,0
3684.6460551775463,desktop,travel,0,9,0
3322.3845928328074,mobile,food,2,9,0
2378.408069991571,desktop,travel,20,4,0
4222.4105403562935,mobile,gaming,11,2,0
4030.2940632207656,tablet,travel,0,9,0
2930.9182783397932,mobile,retail,2,4,0
6342.673689761161,desktop,travel,2,11,1
1037.1476380834736,desktop,retail,4,1,0
568.4789007946621,desktop,food,18,9,0
1356.0505614697781,mobile,travel,0,5,0
294.8634118856811,desktop,food,3,3,0
2660.53594472515,desktop,food,3,4,0
4683.662404551857,desktop,travel,16,1,0
2206.324267935863,tablet,retail,13,14,1
619.3284709100337,tablet,food,17,8,0
2266.473151134342,mobile,food,0,4,0
4670.036337464246,mobile,travel,21,2,0
1587.618963833985,desktop,travel,15,9,0
2541.1016953550784,tablet,travel,2,4,0
217.44856666145657,desktop,travel,22,9,0
750.2325728008234,desktop,travel,20,3,0
4933.284313564646,tablet,gaming,8,7,0
4825.9422952158675,tablet,travel,22,7,0
34.65050486270398,tablet,retail,3,4,0
4759.540809261963,mobile,food,20,2,0
3199.208489699347,mobile,retail,4,9,0
4340.912289654911,desktop,retail,10,4,0
2279.151879612957,mobile,gaming,20,8,0
2582.8241826104586,tablet,travel,8,2,0
2449.3444354820317,tablet,food,2,8,0
3337.652645155061,mobile,retail,5,5,0
706.8597612340014,desktop,travel,23,7,0
159.568213464663,desktop,travel,10,7,0
1546.5704085400428,mobile,gaming,8,9,0
3526.3570060558673,desktop,gaming,14,3,0
1017.2487260935123,desktop,gaming,22,4,0
3370.4278422913376,desktop,food,2,4,0
4849.86111007528,tablet,retail,0,5,0
478.56457178919777,tablet,gaming,19,6,0
5366.28456994338,mobile,gaming,21,8,1
2224.31359432981,tablet,gaming,18,4,0
4342.029849343752,desktop,retail,13,3,0
893.9774493424557,tablet,retail,16,2,0
3466.203501608561,mobile,gaming,21,9,0
4192.19529534407,tablet,gaming,13,1,0
4723.624955175376,desktop,travel,16,2,0
3419.4076611653327,desktop,gaming,13,8,0
2490.9020724020525,mobile,food,11,7,0
3093.057728604057,tablet,food,15,1,0
4345.835872548804,tablet,gaming,0,5,0
2857.3426357277604,tablet,retail,12,6,0
161.63142788721592,desktop,travel,5,5,0
6655.433990579819,mobile,retail,16,9,1
3450.7384876474903,tablet,gaming,11,1,0
3385.80179502846,desktop,food,22,7,0
3086.219010464609,desktop,travel,18,14,1
3297.8384964609595,desktop,retail,5,6,0
1975.3833842142508,tablet,retail,6,3,0
3259.6525554370455,tablet,gaming,0,4,0
541.8992212368737,tablet,travel,0,5,0
3292.6480699691497,tablet,food,4,1,0
4997.074491595627,tablet,gaming,5,5,0
250.57807391417458,tablet,travel,15,1,0
6886.099179264374,tablet,retail,15,14,1
2040.4707240071243,tablet,gaming,13,7,0
4355.059717182923,tablet,retail,0,3,0
3914.1035654507846,desktop,retail,12,9,0
2839.411142323472,tablet,gaming,19,2,0
3694.8615541641193,mobile,gaming,9,7,0
4393.792650893726,desktop,gaming,23,9,0
2026.6602050386546,tablet,gaming,9,6,0
1641.895476200561,mobile,gaming,8,5,0
3341.2909939622878,tablet,retail,12,7,0
4041.1512502868804,mobile,food,2,6,0
3813.8028225353128,mobile,food,17,5,0
3991.0901078045863,mobile,gaming,19,2,0
2183.5607409165355,mobile,retail,1,8,0
4090.992738713358,desktop,food,16,7,0
609.8431862993361,desktop,food,18,6,0
2727.0005988246394,mobile,food,22,5,0
38.73571588562663,tablet,retail,12,5,0
1629.6832912023488,mobile,gaming,12,9,0
1838.6430590082755,desktop,gaming,0,1,0
1986.9017311301843,tablet,gaming,1,9,0
3480.3813613824123,desktop,travel,0,6,0
1948.904925339025,desktop,travel,23,4,0
2248.981176886428,tablet,travel,4,7,0
1195.3452130628941,mobile,retail,23,9,0
1872.526440230407,mobile,food,2,5,0
1144.0754400431258,mobile,food,6,5,0
2375.2476596045335,mobile,retail,23,13,1
3021.208480973076,tablet,retail,21,7,0
3344.381864789531,tablet,gaming,12,8,0
3101.2568265879763,tablet,gaming,22,2,0
2322.8352785648563,desktop,travel,17,9,0
1905.1310430943568,tablet,travel,23,3,0
4318.034911363408,mobile,retail,20,6,0
2600.218107829728,desktop,travel,6,6,0
2401.1175693723576,mobile,food,0,2,0
137.95390837411406,mobile,retail,4,7,0
1712.8266598545201,tablet,retail,16,9,0
1907.1761377414268,tablet,food,7,1,0
2000.1256766755334,mobile,gaming,14,8,0
2905.060122444388,mobile,gaming,19,2,0
2672.6767081671237,desktop,food,3,1,0
3043.4464130392885,tablet,food,1,8,0
3826.76747509522,desktop,travel,4,2,0
4066.7988361933067,desktop,retail,0,6,0
3593.434150370207,desktop,travel,4,6,0
4778.063242815124,mobile,food,5,5,0
100.98058755504454,desktop,travel,1,8,0
986.932148560895,desktop,food,0,3,0
47.73874614092918,mobile,travel,3,4,0
5240.898823631469,tablet,travel,6,12,1
4491.172439260435,tablet,gaming,21,7,0
1224.9766599157333,desktop,food,0,8,0
4635.90237853357,mobile,travel,0,2,0
310.73427754490865,tablet,retail,7,2,0
4672.835773759516,desktop,travel,19,4,0
1764.5972093257758,desktop,travel,15,9,0
516.0899339615904,mobile,retail,20,9,0
2434.500078339765,desktop,food,12,4,0
1291.3150729253346,tablet,gaming,22,9,0
1431.515780789995,mobile,gaming,23,3,0
1543.37692498217,tablet,gaming,22,5,0
4017.0992301849906,tablet,retail,17,9,0
2700.41477060952,tablet,travel,19,6,0
1563.4254187884583,desktop,food,9,3,0
3055.565578721483,desktop,travel,11,9,0
3583.591864373736,tablet,gaming,0,6,0
1370.3937636603334,tablet,travel,9,4,0
2073.610016611504,mobile,retail,8,4,0
2618.2116057513686,mobile,retail,2,13,1
2913.9352541780545,desktop,food,18,12,1
3408.778091285264,desktop,food,8,1,0
915.3773550011784,mobile,gaming,9,6,0
4630.565284498631,tablet,food,18,13,1
3548.140845994939,desktop,travel,15,3,0
543.3158462427717,tablet,retail,23,9,0
2840.887975948229,mobile,retail,17,2,0
1290.248290669805,desktop,retail,13,6,0
4815.005107435523,desktop,food,2,1,0
2422.8927771324243,mobile,retail,1,2,0
4031.902823378039,desktop,retail,0,5,0
2755.6304453597463,mobile,retail,17,1,0
226.62853894554763,desktop,gaming,23,8,0
3169.4253642141716,mobile,gaming,8,1,0
4757.502677611218,desktop,food,12,9,0
3012.0429825301926,tablet,retail,1,3,0
4097.7524085396835,tablet,food,6,2,0
4422.190252108555,tablet,retail,15,1,0
1148.118062025173,desktop,retail,20,9,0
1068.103751142051,desktop,retail,18,4,0
3058.7951343664486,tablet,food,14,1,0
2061.0320643354567,tablet,food,21,1,0
4200.907901304934,mobile,retail,10,7,0
4501.115385756076,mobile,travel,0,2,0
1773.5726827205633,mobile,food,20,7,0
1191.9840892826655,tablet,gaming,6,7,0
3904.8223210668707,tablet,food,19,9,0
1381.2821173851992,tablet,retail,7,7,0
4114.845449383255,mobile,travel,9,1,0
2124.4538857073267,desktop,retail,4,8,0
3341.0739974644375,tablet,gaming,8,8,0
2486.721216034994,desktop,food,0,9,1
3123.058030136099,desktop,food,1,8,0
2264.3207168987733,desktop,retail,18,4,0
2937.176231245616,mobile,retail,13,8,0
848.3908966468684,desktop,gaming,19,5,0
3686.999987271469,tablet,travel,9,4,0
4315.35741694071,mobile,gaming,8,6,0
1091.5316024529704,tablet,travel,9,2,0
487.615632045607,tablet,food,5,2,0
127.95654437121861,mobile,travel,16,2,0
3213.4377872118976,tablet,travel,5,9,0
3039.399240083016,tablet,food,3,3,0
2738.0200894432096,mobile,food,19,4,0
1167.4160096187172,tablet,food,2,8,0
1960.6209195685183,desktop,gaming,22,4,0
2976.4369125790035,tablet,food,18,7,0
2488.866625707255,desktop,retail,17,5,0
4939.0497458722875,tablet,food,23,9,0
690.8343652580983,mobile,food,3,4,0
3478.771324697493,mobile,food,7,3,0
2027.5506528404178,tablet,travel,16,2,0
2146.7160784788175,mobile,gaming,4,1,0
3590.8128506342996,tablet,food,12,6,0
3465.2563951086045,mobile,gaming,0,2,0
4956.367408573919,desktop,retail,12,8,0
2650.6875043760847,tablet,retail,3,11,1
529.50715042699,desktop,food,21,5,0
3624.450697472418,desktop,retail,23,2,0
2896.1507158619816,tablet,gaming,13,7,0
1378.0617261334312,desktop,travel,2,2,0
406.30265125504314,tablet,food,4,5,0
437.43466548618835,desktop,retail,6,2,0
4472.012464573951,tablet,gaming,0,2,0
967.417950346527,tablet,gaming,22,7,0
1623.6240949564485,mobile,retail,11,9,0
1141.0154471126702,tablet,gaming,10,5,0
1781.4315661013673,tablet,gaming,23,7,0
356.4249753030059,desktop,food,7,4,0
2600.108356632269,tablet,gaming,5,2,0
347.38669232515235,mobile,retail,21,3,0
4003.7789740335843,desktop,food,1,2,0
1176.2232887330608,desktop,retail,18,5,0
2704.659453876508,mobile,travel,19,6,0
4401.594646931677,desktop,retail,19,7,0
3257.878071545499,desktop,retail,23,3,0
2669.459354891163,desktop,food,13,4,0
1628.4254280457242,desktop,gaming,0,8,0
1671.6795461604077,mobile,retail,9,4,0
3350.739906438969,mobile,food,15,7,0
6970.755412493626,desktop,travel,3,11,1
3312.5775573483993,desktop,food,10,7,0
4793.339252676424,mobile,food,15,6,1
3655.946046093838,mobile,gaming,19,3,0
2331.3760052957537,mobile,retail,0,6,0
310.1102895779182,desktop,travel,15,3,0
2815.86111123077,desktop,food,18,7,0
4788.550169681847,tablet,retail,20,9,0
884.7616823647217,mobile,retail,21,3,0
3453.124405195122,desktop,food,8,1,0
3012.659106408692,mobile,retail,8,11,1
2683.7801455206754,desktop,food,8,1,0
492.4154837371309,mobile,food,16,1,0
2257.350971928344,desktop,food,11,8,0
3783.255011187278,tablet,travel,12,9,0
1744.3819059525206,tablet,food,7,2,0
5327.909505191218,mobile,gaming,15,14,1
3979.2953043407488,desktop,retail,17,5,0
4636.617319202469,desktop,travel,0,8,0
1180.8639884587133,mobile,retail,0,7,0
2002.5864198884476,desktop,travel,11,7,0
770.555906518783,mobile,gaming,5,4,0
4962.492675770292,desktop,travel,8,2,0
6635.734829942234,mobile,travel,22,10,1
2704.3860800999923,desktop,travel,4,3,0
4211.7461389383425,mobile,retail,15,9,0
2609.5803065874907,desktop,food,17,6,0
3121.6925831337708,tablet,retail,16,1,0
2454.7309162589227,desktop,food,17,8,1
3778.7993982790717,mobile,retail,0,4,0
647.2902833398218,tablet,gaming,18,9,0
6132.077474960117,desktop,gaming,21,11,1
3912.3201574752256,tablet,travel,7,4,0
3546.6360417374526,desktop,gaming,2,1,0
190.44029881856295,tablet,travel,4,8,0
1522.6104961671897,mobile,food,22,2,0
1322.931723855106,desktop,gaming,7,8,0
1807.0806732828803,desktop,food,18,6,0
447.33730635155433,mobile,retail,17,8,0
4685.419536925004,tablet,food,17,6,0
2773.4731811547576,mobile,retail,20,5,0
1534.5663101835376,mobile,food,0,5,0
1990.9377702006743,tablet,food,14,8,0
2241.54067711913,mobile,gaming,17,7,0
3006.9657234694805,desktop,food,6,8,0
2583.240344205524,desktop,gaming,15,8,0
6597.765946339942,desktop,gaming,15,12,1
4489.847779700092,mobile,travel,14,7,1
4960.86849396833,desktop,travel,5,9,0
4258.610539148028,desktop,retail,8,7,0
1050.4674666431056,desktop,food,6,6,0
4653.670121073142,desktop,retail,13,9,0
590.6683254485257,desktop,food,10,1,0
4089.074045371046,desktop,travel,20,2,0
1909.3102344481347,mobile,travel,15,1,0
4391.091859020897,desktop,food,5,3,0
4341.6028836361775,desktop,food,21,5,0
4031.5677465869294,tablet,travel,15,1,0
3952.251877172236,mobile,travel,19,4,0
3530.3489040992235,mobile,retail,15,13,1
413.7872224257484,mobile,travel,11,6,0
2020.8710920381557,mobile,food,16,1,0
2875.8873297826785,desktop,retail,4,6,1
3477.805933623284,desktop,food,12,3,0
1737.0376354235498,tablet,gaming,7,8,0
4878.294902290975,tablet,retail,23,8,0
3208.4506659532067,mobile,food,4,3,0
4114.178012535461,tablet,travel,11,7,0
671.2981169818237,tablet,gaming,8,3,0
6311.4522665403865,mobile,food,2,9,1
4614.558380661838,mobile,retail,2,9,0
2440.4389749064903,tablet,food,0,4,0
3035.2021593773775,desktop,gaming,21,3,0
3826.400906505947,tablet,retail,17,5,0
882.4447500294586,tablet,gaming,23,7,0
2517.8047215525776,desktop,food,11,5,0
1999.3285085838424,desktop,travel,8,4,0
740.4062208896231,mobile,travel,8,8,0
1843.9967672347418,mobile,food,17,4,0
350.1798238336129,tablet,food,17,2,0
138.80141567794004,desktop,food,6,6,0
684.4797828825656,mobile,retail,3,2,0
4815.944406829977,tablet,gaming,12,3,0
2752.1523841161347,desktop,gaming,16,1,0
4829.452584154567,tablet,gaming,23,5,0
2168.1644128673584,mobile,food,1,9,0
1565.9625040954452,mobile,gaming,13,2,0
2535.647895572818,desktop,food,2,7,0
2203.1633262782216,tablet,retail,4,5,0
2537.266774466102,desktop,travel,13,7,1
3207.723310304129,mobile,food,2,8,0
1088.030530722902,mobile,food,22,6,0
3101.7438949401694,tablet,travel,6,4,0
3254.503451066785,tablet,travel,17,4,0
768.604017111954,tablet,retail,12,2,0
316.1346392822341,desktop,gaming,22,3,0
3906.0003144815146,tablet,food,21,7,0
2304.4041146089075,tablet,gaming,9,3,0
300.2373395723242,mobile,food,12,5,0
4974.382922677138,mobile,retail,15,6,0
298.3249993718695,tablet,travel,8,6,0
3478.22579200418,tablet,retail,1,4,0
4918.557837064433,mobile,travel,22,6,0
1203.5087200374687,tablet,gaming,4,3,0
2719.824349749109,desktop,gaming,21,12,1
615.7108477179202,desktop,retail,16,7,0
1523.3429863623019,desktop,travel,22,4,0
514.2185969431271,tablet,retail,21,2,0
5463.885095053718,mobile,travel,3,12,1
320.8360726690128,tablet,travel,16,3,0
2552.0164194674508,tablet,gaming,8,1,0
4983.517300726354,mobile,gaming,19,2,0
4071.711644835034,mobile,travel,1,9,0
3079.944996772744,mobile,travel,23,8,0
1538.2055677251922,desktop,travel,17,6,0
3123.240223095276,tablet,gaming,20,6,0
2639.936904919142,mobile,gaming,21,1,0
2136.1560856129536,tablet,food,10,2,0
662.2447799335954,desktop,travel,12,4,0
4434.155034049929,desktop,food,7,3,0
2254.4253976183995,mobile,travel,0,1,0
981.1663339856177,mobile,gaming,16,8,0
1845.119160877675,tablet,food,11,7,0
2076.507465119346,mobile,food,3,4,0
4139.414098878703,tablet,retail,20,9,0
5670.735759001396,mobile,travel,12,9,1
3848.8314192702856,tablet,gaming,8,1,0
65.04600949894959,tablet,retail,6,1,0
2086.60845091701,tablet,retail,22,1,0
2411.9073166602648,tablet,travel,23,1,0
105.76946134705287,desktop,retail,4,4,0
1306.4679116377208,tablet,travel,4,1,0
3803.8462173794537,mobile,retail,16,2,0
694.1774315877053,desktop,travel,8,4,0
2681.197555948432,desktop,gaming,5,7,0
1083.8573413660151,tablet,travel,18,2,0
70.48266547302742,desktop,travel,15,8,0
1213.595273421712,tablet,food,20,7,0
4879.610037001168,mobile,gaming,1,9,0
4009.670188296118,tablet,gaming,9,6,0
4798.287455161957,desktop,gaming,15,4,0
2444.3916791925485,mobile,retail,4,6,0
557.5836314007424,tablet,food,14,4,0
2744.3178499787277,mobile,gaming,12,7,0
2277.3428994542046,mobile,retail,12,9,0
4223.341842870684,desktop,retail,12,3,0
2499.4320781133806,mobile,retail,14,8,1
2446.323273738673,desktop,food,13,2,0
758.7428368229814,mobile,retail,7,1,0
1630.1328751813992,tablet,food,10,1,0
3689.4118161651204,mobile,travel,17,3,0
2385.330465550145,tablet,retail,23,7,0
1885.6825428773889,tablet,gaming,3,9,0
3978.436630064476,mobile,retail,9,7,1
2302.6393743458734,tablet,travel,0,7,0
5927.232553746913,mobile,travel,4,6,1
4461.50259781177,mobile,retail,12,2,0
4777.120085654602,tablet,travel,0,6,0
3936.6478974139227,tablet,food,22,5,0
1583.8804097825835,desktop,food,7,8,0
3443.792183371845,tablet,retail,2,2,0
2193.6395890364056,desktop,food,2,1,0
1280.8064040097954,tablet,food,6,7,0
4205.949181335353,mobile,gaming,3,6,0
201.74748132200173,tablet,retail,2,8,0
6509.792340755764,mobile,travel,14,13,1
2312.7725484774232,mobile,retail,7,2,0
3189.635369273319,mobile,food,2,8,0
3300.176071806856,desktop,gaming,6,6,0
4476.637526125616,tablet,retail,17,9,0
3186.9817140143646,mobile,retail,10,7,0
3073.528587952708,mobile,food,10,2,0
342.59368239784294,desktop,food,16,8,0
2596.8560295065686,tablet,retail,5,9,0
759.3433140770378,tablet,food,7,7,0
3689.794505920213,desktop,food,0,4,0
2565.9873848552456,desktop,food,9,9,0
3404.336618249683,tablet,food,18,4,0
217.9477740058975,desktop,food,2,4,0
2433.1121600685583,tablet,gaming,3,14,1
5584.453706432785,tablet,food,10,13,1
369.7008366333801,mobile,travel,14,4,0
365.5710715486404,mobile,retail,0,8,0
2070.4212914220884,tablet,gaming,8,13,1
4782.941977514406,tablet,gaming,10,7,0
3690.1667137004447,tablet,food,18,6,0
1772.7245284253002,tablet,retail,12,8,0
1489.7125506253997,tablet,travel,15,7,0
1755.0191164317894,tablet,food,3,5,0
3875.5211205940973,desktop,retail,0,4,0
3310.239349241368,tablet,food,19,2,0
934.125883658665,desktop,food,12,8,0
878.8055833170808,desktop,food,0,9,0
500.9942920698526,tablet,food,4,4,0
5304.910571309678,tablet,food,4,9,1
3824.2195844864623,desktop,food,13,5,0
1332.58167734177,desktop,food,22,2,0
114.51535554425493,tablet,travel,13,7,0
420.03662070737244,tablet,gaming,7,5,0
4839.621573876702,desktop,travel,3,6,0
1484.269439612327,desktop,food,6,4,0
3848.4235077122867,desktop,food,19,8,0
5127.071208582776,mobile,travel,18,13,1
1915.8788018679506,desktop,travel,14,5,0
1036.37943835582,mobile,gaming,21,6,0
615.7182266154381,tablet,travel,3,3,0
3078.9147105139446,tablet,gaming,18,1,0
3875.422565382562,desktop,food,8,9,0
3223.082225170242,tablet,retail,20,9,0
2656.2076449133,tablet,retail,12,3,0
219.33660492386497,tablet,retail,13,4,0
4842.759000195975,tablet,retail,22,7,0
3995.583816356327,mobile,food,13,2,0
1471.1819631378141,mobile,retail,21,3,0
4900.0519435006645,desktop,travel,9,6,0
3013.3891322852473,desktop,travel,15,8,0
2916.28906445416,desktop,retail,4,1,0
3742.885165353365,tablet,travel,22,4,0
4060.7312425697864,tablet,gaming,5,1,0
3285.828250584198,mobile,food,1,2,0
649.1977743673381,mobile,retail,12,8,0
1697.954854912547,desktop,retail,12,6,0
4641.137365226989,mobile,food,18,9,0
1130.8319031008211,mobile,travel,17,2,0
1867.1134489491915,mobile,food,18,3,0
2166.063645891538,mobile,food,0,9,0
2202.630898575316,mobile,travel,7,9,0
5068.568516647682,desktop,food,21,11,1
4715.948430346091,desktop,travel,15,3,0
1211.0566320441997,mobile,travel,1,5,0
2616.291867741581,desktop,food,7,7,1
995.3777444010872,tablet,gaming,5,7,0
4435.755252044255,mobile,travel,15,8,0
3232.595955149478,tablet,food,22,6,0
1436.674878303409,desktop,travel,10,8,0
4081.5752254534,desktop,gaming,16,2,0
6308.236281853546,tablet,gaming,22,8,1
4234.106550064487,desktop,retail,18,7,0
4595.443402861377,mobile,travel,10,1,0
1268.6826906650742,tablet,travel,7,7,0
3777.6592244439285,mobile,food,21,6,0
2308.0920913979585,tablet,travel,3,8,0
4211.572778921407,desktop,retail,10,7,0
3645.1684790364498,tablet,gaming,7,4,0
3884.4727580336257,tablet,gaming,8,3,0
3284.2475700285468,mobile,retail,1,3,0
895.3695596538373,desktop,travel,15,4,0
2729.6843252957224,mobile,travel,5,9,0
4923.502000227296,desktop,retail,20,9,0
6687.566451820623,mobile,food,20,7,1
225.43694162708823,tablet,gaming,18,5,0
832.4259304898912,mobile,retail,7,1,0
667.3265795382639,desktop,retail,13,4,0
3632.6397508266245,desktop,travel,23,2,0
4090.748795986156,tablet,gaming,15,8,0
1075.421717890253,desktop,travel,11,4,0
2534.2049378296265,mobile,retail,4,5,0
4205.108109775888,tablet,food,23,4,0
5666.67970838359,desktop,gaming,23,10,1
2715.763655404323,desktop,retail,18,5,0
2955.8349753892767,mobile,retail,17,5,0
4546.719129112237,mobile,food,8,8,1
1494.7667720809147,tablet,retail,1,7,0
2829.45974436649,desktop,retail,19,3,0
3447.5376572299524,mobile,gaming,11,2,0
4367.881350145431,tablet,gaming,1,3,0
3185.0938563564478,desktop,gaming,9,3,0
3807.996469845358,desktop,travel,0,8,0
808.7574584233192,tablet,food,3,4,0
2313.1717973547516,tablet,gaming,11,3,0
56.564782937195545,mobile,travel,8,5,0
1240.927533962899,desktop,travel,3,4,0
3635.043958413894,desktop,food,8,9,0
4959.1316572333235,desktop,food,5,8,0
504.89871694020735,tablet,retail,0,7,0
2013.4566361478285,mobile,travel,9,8,0
4002.3541338088057,desktop,gaming,13,5,0
3028.137816798205,tablet,food,21,9,1
2779.8738970184086,desktop,travel,17,7,0
3668.025767188077,mobile,gaming,5,1,0
3083.7673967982932,desktop,travel,17,6,0
948.2434257309266,mobile,food,19,8,0
1783.3689977418396,mobile,retail,15,7,0
5921.121004582132,desktop,travel,14,7,1
2775.5903055187628,desktop,gaming,15,7,0
36.095771579134556,mobile,food,7,6,0
3807.3438925401883,tablet,retail,12,5,0
186.20366115179297,mobile,gaming,22,4,0
3731.2115758288483,desktop,gaming,10,1,0
1020.3779952245346,desktop,gaming,6,2,0
4790.786665795707,tablet,travel,16,7,0
1846.0243489974016,mobile,food,17,3,0
1641.3887655270148,mobile,gaming,21,5,0
752.951371158899,mobile,travel,22,8,0
3534.9650352961726,desktop,food,18,13,1
4384.48730152272,mobile,food,12,6,0
4981.708344759964,tablet,travel,14,5,0
1847.8645572291732,desktop,travel,22,2,0
2248.5670484631673,desktop,gaming,21,9,0
3613.1339816316577,mobile,food,21,1,0
4432.1169445207215,tablet,retail,0,2,0
2969.291227592053,desktop,travel,15,1,0
1963.7132339073685,desktop,food,4,4,0
2068.9829858346325,mobile,food,2,4,0
3481.1345510190663,mobile,gaming,22,5,0
2026.0591353853506,tablet,retail,9,10,1
3101.750793924605,mobile,gaming,18,8,0
1783.9101221023734,tablet,retail,4,3,0
5973.0446830726505,desktop,retail,6,11,1
474.02329271742946,tablet,travel,13,3,0
2945.1293120724686,tablet,food,2,2,0
2410.0547205317575,tablet,food,12,8,0
3215.204374267085,desktop,food,12,1,0
333.61943647001203,mobile,retail,9,9,0
4904.119099266375,desktop,food,1,12,1
2811.808093918023,mobile,travel,5,4,0
2807.693871136693,tablet,retail,7,3,0
3021.4034563163095,tablet,retail,3,6,0
3385.5750067595477,tablet,retail,11,9,0
4026.895108407041,tablet,retail,14,9,0
1356.4053934397896,tablet,travel,7,4,0
4126.99655679851,mobile,food,6,5,0
2496.2958544946337,mobile,travel,13,9,0
394.5208128803125,tablet,food,22,2,0
302.1691369274562,desktop,travel,18,2,0
1677.8492102933433,desktop,gaming,13,5,0
3926.635915786223,tablet,gaming,21,1,0
3541.32786435717,mobile,gaming,12,8,0
5945.188673715308,desktop,gaming,20,10,1
2591.1725916436308,desktop,retail,0,2,0
2206.592999797898,desktop,retail,18,9,0
745.7881082643569,tablet,travel,0,2,0
1647.6818405104646,desktop,travel,3,7,0
2175.7566372076376,desktop,gaming,9,8,0
452.11614410129,desktop,food,2,6,0
3110.8536440289445,desktop,gaming,19,12,1
2995.1442173780565,mobile,travel,8,1,0
3680.9589400535574,tablet,gaming,2,4,0
4991.754081850819,tablet,travel,5,7,0
4666.2355234043525,mobile,gaming,5,1,0
3216.400345680606,mobile,food,22,1,0
2112.027785937419,tablet,gaming,11,6,0
3184.5250498940813,desktop,food,22,4,0
3930.401574220358,desktop,food,0,3,0
600.4975927077027,tablet,travel,15,5,0
